PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,industry,occupation,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
703,41039004900,4.10E+11,4.10E+14,437681,32,2020HU1017344,1,1,2,1,-8,-8,-8,-8,-8,-8,3,0,43768103
703,41039004900,4.10E+11,4.10E+14,437682,49,2020HU1071904,1,1,49,2,40,1,-8,1,4,11,1,0,43768201
703,41039004900,4.10E+11,4.10E+14,437682,49,2020HU1071904,1,1,13,2,-8,-8,4,-8,-8,4,2,0,43768202
703,41039004900,4.10E+11,4.10E+14,437683,65,2021HU0009820,1,1,34,2,50,1,7,1,4,13,1,0,43768301
703,41039004900,4.10E+11,4.10E+14,437683,65,2021HU0009820,1,1,35,1,40,1,-8,1,4,9,2,0,43768302
703,41039004900,4.10E+11,4.10E+14,437684,62,2021HU0028833,1,1,20,2,5,1,6,4,4,11,1,0,43768401
703,41039004900,4.10E+11,4.10E+14,437684,62,2021HU0028833,1,1,20,2,9,1,6,4,4,11,2,0,43768402
703,41039004900,4.10E+11,4.10E+14,437684,62,2021HU0028833,1,1,20,2,9,2,6,1,4,11,3,0,43768403
703,41039004900,4.10E+11,4.10E+14,437685,45,2021HU0105778,1,1,32,1,40,1,-8,1,4,12,1,0,43768501
703,41039004900,4.10E+11,4.10E+14,437685,45,2021HU0105778,1,1,33,2,40,1,-8,1,4,12,2,0,43768502
703,41039004900,4.10E+11,4.10E+14,437686,35,2021HU0148867,1,1,22,2,16,1,6,3,4,9,1,0,43768601
703,41039004900,4.10E+11,4.10E+14,437686,35,2021HU0148867,1,1,25,1,45,1,-8,3,4,13,2,0,43768602
703,41039004900,4.10E+11,4.10E+14,437687,69,2021HU0197072,0,0,23,1,-8,6,6,-8,4,11,1,0,43768701
703,41039004900,4.10E+11,4.10E+14,437687,69,2021HU0197072,0,0,17,2,-8,6,5,-8,4,7,2,0,43768702
703,41039004900,4.10E+11,4.10E+14,437688,25,2021HU0291135,1,1,39,2,45,1,-8,1,4,13,1,0,43768801
703,41039004900,4.10E+11,4.10E+14,437688,25,2021HU0291135,0,0,17,1,-8,6,5,-8,4,6,2,0,43768802
703,41039004900,4.10E+11,4.10E+14,437689,30,2021HU0298828,1,1,20,2,15,1,6,4,4,9,1,0,43768901
703,41039004900,4.10E+11,4.10E+14,437689,30,2021HU0298828,1,1,21,2,15,1,6,1,4,9,2,0,43768902
703,41039004900,4.10E+11,4.10E+14,437689,30,2021HU0298828,1,1,21,2,24,1,6,4,4,11,3,0,43768903
703,41039004900,4.10E+11,4.10E+14,437689,30,2021HU0298828,1,1,21,2,40,1,-8,4,4,9,4,0,43768904
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,49,2,40,1,-8,2,4,12,1,0,43769001
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,0,0,53,1,-8,6,-8,-8,4,8,2,0,43769002
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,67,1,45,1,-8,1,4,11,3,0,43769003
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,58,1,35,1,-8,1,4,16,4,0,43769004
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,56,1,48,1,-8,1,2,11,5,0,43769005
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,0,0,55,1,40,3,-8,6,4,9,6,0,43769006
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,54,1,40,1,-8,1,4,14,7,0,43769007
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,54,1,40,1,-8,1,4,10,8,0,43769008
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,52,1,40,1,-8,1,4,15,9,0,43769009
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,0,0,42,1,-8,3,7,-8,2,13,10,0,43769010
703,41039004900,4.10E+11,4.10E+14,437690,60,2021HU0323575,1,1,37,1,40,1,-8,1,4,9,11,0,43769011
703,41039004900,4.10E+11,4.10E+14,437691,72,2021HU0526115,0,0,59,1,-8,3,-8,-8,4,13,1,0,43769101
703,41039004900,4.10E+11,4.10E+14,437692,57,2021HU0535539,1,1,31,2,40,1,-8,1,4,13,1,0,43769201
703,41039004900,4.10E+11,4.10E+14,437692,57,2021HU0535539,1,1,30,1,30,1,-8,1,4,13,2,0,43769202
703,41039004900,4.10E+11,4.10E+14,437693,57,2021HU0535539,1,1,31,2,40,1,-8,1,4,13,1,0,43769301
703,41039004900,4.10E+11,4.10E+14,437693,57,2021HU0535539,1,1,30,1,30,1,-8,1,4,13,2,0,43769302
703,41039004900,4.10E+11,4.10E+14,437694,90,2021HU0719135,1,1,21,2,25,1,6,1,4,11,1,0,43769401
703,41039004900,4.10E+11,4.10E+14,437695,73,2022HU0037752,1,1,41,2,60,1,-8,1,4,11,1,0,43769501
703,41039004900,4.10E+11,4.10E+14,437695,73,2022HU0037752,0,0,42,1,-8,6,-8,-8,4,11,2,0,43769502
703,41039004900,4.10E+11,4.10E+14,437695,73,2022HU0037752,1,1,14,1,-8,-8,4,-8,-8,4,3,0,43769503
703,41039004900,4.10E+11,4.10E+14,437696,31,2022HU0222837,1,1,58,2,23,1,-8,1,4,10,1,0,43769601
703,41039004900,4.10E+11,4.10E+14,437697,11,2022HU0340625,0,0,67,2,-8,6,-8,-8,4,12,1,0,43769701
703,41039004900,4.10E+11,4.10E+14,437698,28,2022HU0477061,1,1,66,2,35,1,-8,1,4,12,1,0,43769801
703,41039004900,4.10E+11,4.10E+14,437699,16,2022HU0536776,1,1,26,1,40,1,-8,1,4,14,1,0,43769901
703,41039004900,4.10E+11,4.10E+14,437699,16,2022HU0536776,1,1,25,2,40,1,-8,1,4,13,2,0,43769902
703,41039004900,4.10E+11,4.10E+14,437700,97,2022HU0598452,1,1,30,2,40,1,-8,1,4,13,1,0,43770001
703,41039004900,4.10E+11,4.10E+14,437700,97,2022HU0598452,1,1,29,1,40,1,-8,1,4,10,2,0,43770002
703,41039004900,4.10E+11,4.10E+14,437701,48,2022HU0849951,1,1,25,2,20,1,-8,1,4,10,1,0,43770101
703,41039004900,4.10E+11,4.10E+14,437702,12,2022HU1110035,1,1,57,1,40,1,-8,1,2,9,1,0,43770201
703,41039004900,4.10E+11,4.10E+14,437702,12,2022HU1110035,1,1,42,2,30,1,-8,1,4,9,2,0,43770202
703,41039004900,4.10E+11,4.10E+14,437702,12,2022HU1110035,1,1,20,2,26,1,-8,1,4,9,3,0,43770203
703,41039004900,4.10E+11,4.10E+14,437702,12,2022HU1110035,1,1,18,2,10,1,5,1,4,8,4,0,43770204
703,41039004900,4.10E+11,4.10E+14,437702,12,2022HU1110035,1,1,15,2,-8,-8,5,-8,-8,5,5,0,43770205
703,41039004900,4.10E+11,4.10E+14,437703,25,2022HU1122116,1,1,51,1,40,1,-8,1,4,13,1,0,43770301
703,41039004900,4.10E+11,4.10E+14,437704,10,2022HU1123953,1,1,65,1,40,1,-8,1,4,14,1,0,43770401
703,41039004900,4.10E+11,4.10E+14,437705,51,2022HU1338021,1,1,22,1,20,1,6,1,4,13,1,0,43770501
703,41039004900,4.10E+11,4.10E+14,437706,15,2018HU0169942,1,1,72,2,6,1,-8,3,4,13,1,0,43770601
703,41039004900,4.10E+11,4.10E+14,437707,42,2018HU0409019,1,1,21,1,40,1,6,1,4,9,1,0,43770701
703,41039004900,4.10E+11,4.10E+14,437707,42,2018HU0409019,1,1,21,2,38,1,6,1,4,9,2,0,43770702
703,41039004900,4.10E+11,4.10E+14,437708,62,2018HU0426748,0,0,20,2,40,6,-8,6,4,4,1,0,43770801
703,41039004900,4.10E+11,4.10E+14,437708,62,2018HU0426748,1,1,0,2,-8,-8,-8,-8,-8,-8,2,0,43770802
703,41039004900,4.10E+11,4.10E+14,437709,96,2018HU0924922,1,1,24,2,28,1,-8,1,4,11,1,0,43770901
703,41039004900,4.10E+11,4.10E+14,437709,96,2018HU0924922,1,1,26,1,30,1,-8,1,4,9,2,0,43770902
703,41039004900,4.10E+11,4.10E+14,437710,43,2018HU1053779,1,1,21,2,20,1,6,3,4,13,1,0,43771001
703,41039004900,4.10E+11,4.10E+14,437710,43,2018HU1053779,1,1,22,2,20,1,6,3,4,11,2,0,43771002
703,41039004900,4.10E+11,4.10E+14,437710,43,2018HU1053779,1,1,22,2,40,1,6,1,4,11,3,0,43771003
703,41039004900,4.10E+11,4.10E+14,437710,43,2018HU1053779,1,1,23,1,20,1,6,3,4,11,4,0,43771004
703,41039004900,4.10E+11,4.10E+14,437711,17,2018HU1073505,1,1,28,2,40,1,-8,1,4,9,1,0,43771101
703,41039004900,4.10E+11,4.10E+14,437711,17,2018HU1073505,1,1,30,1,40,1,-8,1,4,8,2,0,43771102
703,41039004900,4.10E+11,4.10E+14,437712,133,2019HU0277098,0,0,23,1,-8,6,6,-8,4,13,1,0,43771201
703,41039004900,4.10E+11,4.10E+14,437712,133,2019HU0277098,0,0,22,1,-8,3,6,-8,4,13,2,0,43771202
703,41039004900,4.10E+11,4.10E+14,437712,133,2019HU0277098,0,0,22,1,25,3,6,6,4,13,3,0,43771203
703,41039004900,4.10E+11,4.10E+14,437712,133,2019HU0277098,1,1,22,1,20,1,6,5,4,13,4,0,43771204
703,41039004900,4.10E+11,4.10E+14,437712,133,2019HU0277098,0,0,21,1,40,3,6,5,4,13,5,0,43771205
703,41039004900,4.10E+11,4.10E+14,437713,43,2020HU0395783,0,0,59,1,12,6,-8,6,4,12,1,0,43771301
703,41039004900,4.10E+11,4.10E+14,437713,43,2020HU0395783,1,1,23,1,15,1,6,4,4,12,2,0,43771302
703,41039004900,4.10E+11,4.10E+14,437714,103,2020HU0913504,0,0,20,2,6,6,6,4,4,9,1,0,43771401
703,41039004900,4.10E+11,4.10E+14,437714,103,2020HU0913504,0,0,20,2,-8,6,6,-8,4,9,2,0,43771402
703,41039004900,4.10E+11,4.10E+14,437714,103,2020HU0913504,0,0,19,2,12,6,6,6,4,9,3,0,43771403
703,41039004900,4.10E+11,4.10E+14,437714,103,2020HU0913504,1,1,19,2,40,1,6,4,4,9,4,0,43771404
703,41039004900,4.10E+11,4.10E+14,437715,10,2020HU0916719,1,1,53,2,40,1,-8,1,4,14,1,0,43771501
703,41039004900,4.10E+11,4.10E+14,437716,45,2021HU0105778,1,1,32,1,40,1,-8,1,4,12,1,0,43771601
703,41039004900,4.10E+11,4.10E+14,437716,45,2021HU0105778,1,1,33,2,40,1,-8,1,4,12,2,0,43771602
703,41039004900,4.10E+11,4.10E+14,437717,69,2021HU0197072,0,0,23,1,-8,6,6,-8,4,11,1,0,43771701
703,41039004900,4.10E+11,4.10E+14,437717,69,2021HU0197072,0,0,17,2,-8,6,5,-8,4,7,2,0,43771702
703,41039004900,4.10E+11,4.10E+14,437718,30,2021HU0298828,1,1,20,2,15,1,6,4,4,9,1,0,43771801
703,41039004900,4.10E+11,4.10E+14,437718,30,2021HU0298828,1,1,21,2,15,1,6,1,4,9,2,0,43771802
703,41039004900,4.10E+11,4.10E+14,437718,30,2021HU0298828,1,1,21,2,24,1,6,4,4,11,3,0,43771803
703,41039004900,4.10E+11,4.10E+14,437718,30,2021HU0298828,1,1,21,2,40,1,-8,4,4,9,4,0,43771804
703,41039004900,4.10E+11,4.10E+14,437719,73,2022HU0037752,1,1,41,2,60,1,-8,1,4,11,1,0,43771901
703,41039004900,4.10E+11,4.10E+14,437719,73,2022HU0037752,0,0,42,1,-8,6,-8,-8,4,11,2,0,43771902
703,41039004900,4.10E+11,4.10E+14,437719,73,2022HU0037752,1,1,14,1,-8,-8,4,-8,-8,4,3,0,43771903
703,41039004900,4.10E+11,4.10E+14,437720,11,2022HU0340625,0,0,67,2,-8,6,-8,-8,4,12,1,0,43772001
703,41039004900,4.10E+11,4.10E+14,437721,97,2022HU0598452,1,1,30,2,40,1,-8,1,4,13,1,0,43772101
703,41039004900,4.10E+11,4.10E+14,437721,97,2022HU0598452,1,1,29,1,40,1,-8,1,4,10,2,0,43772102
703,41039004900,4.10E+11,4.10E+14,437722,21,2022HU1308490,1,1,66,1,2,1,-8,5,4,14,1,0,43772201
703,41039004900,4.10E+11,4.10E+14,437722,21,2022HU1308490,0,0,66,2,5,6,-8,3,4,15,2,0,43772202
703,41039004900,4.10E+11,4.10E+14,437723,12,2022HU1323469,0,0,69,2,-8,6,-8,-8,4,13,1,0,43772301
703,41039004900,4.10E+11,4.10E+14,437724,51,2022HU1338021,1,1,22,1,20,1,6,1,4,13,1,0,43772401
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,1,1,22,1,6,1,6,1,4,11,1,0,43772501
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,0,0,25,1,-8,6,6,-8,3,11,2,0,43772502
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,1,1,24,2,40,1,-8,1,4,9,3,0,43772503
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,0,0,23,1,12,6,6,6,4,9,4,0,43772504
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,0,0,22,1,4,6,6,6,4,11,5,0,43772505
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,0,0,22,1,-8,6,6,-8,4,11,6,0,43772506
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,1,1,22,2,10,1,6,6,4,11,7,0,43772507
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,1,1,22,1,30,1,6,3,4,13,8,0,43772508
703,41039004900,4.10E+11,4.10E+14,437725,18,2018HU0694306,1,1,21,2,9,1,6,4,4,11,9,0,43772509
703,41039004900,4.10E+11,4.10E+14,437726,96,2018HU0924922,1,1,24,2,28,1,-8,1,4,11,1,0,43772601
703,41039004900,4.10E+11,4.10E+14,437726,96,2018HU0924922,1,1,26,1,30,1,-8,1,4,9,2,0,43772602
703,41039004900,4.10E+11,4.10E+14,437727,133,2019HU0277098,0,0,23,1,-8,6,6,-8,4,13,1,0,43772701
703,41039004900,4.10E+11,4.10E+14,437727,133,2019HU0277098,0,0,22,1,-8,3,6,-8,4,13,2,0,43772702
703,41039004900,4.10E+11,4.10E+14,437727,133,2019HU0277098,0,0,22,1,25,3,6,6,4,13,3,0,43772703
703,41039004900,4.10E+11,4.10E+14,437727,133,2019HU0277098,1,1,22,1,20,1,6,5,4,13,4,0,43772704
703,41039004900,4.10E+11,4.10E+14,437727,133,2019HU0277098,0,0,21,1,40,3,6,5,4,13,5,0,43772705
703,41039004900,4.10E+11,4.10E+14,437728,43,2020HU0395783,0,0,59,1,12,6,-8,6,4,12,1,0,43772801
703,41039004900,4.10E+11,4.10E+14,437728,43,2020HU0395783,1,1,23,1,15,1,6,4,4,12,2,0,43772802
703,41039004900,4.10E+11,4.10E+14,437729,57,2021HU0535539,1,1,31,2,40,1,-8,1,4,13,1,0,43772901
703,41039004900,4.10E+11,4.10E+14,437729,57,2021HU0535539,1,1,30,1,30,1,-8,1,4,13,2,0,43772902
703,41039004900,4.10E+11,4.10E+14,437730,28,2022HU0477061,1,1,66,2,35,1,-8,1,4,12,1,0,43773001
703,41039004900,4.10E+11,4.10E+14,437731,25,2022HU1122116,1,1,51,1,40,1,-8,1,4,13,1,0,43773101
703,41039004900,4.10E+11,4.10E+14,437732,51,2022HU1338021,1,1,22,1,20,1,6,1,4,13,1,0,43773201
703,41039004900,4.10E+11,4.10E+14,437733,20,2018HU0065274,0,0,46,2,15,3,-8,1,4,13,1,0,43773301
703,41039004900,4.10E+11,4.10E+14,437733,20,2018HU0065274,0,0,16,1,-8,6,5,-8,-8,7,2,0,43773302
703,41039004900,4.10E+11,4.10E+14,437734,12,2018HU0359963,1,1,28,2,45,1,-8,1,4,13,1,0,43773401
703,41039004900,4.10E+11,4.10E+14,437734,12,2018HU0359963,1,1,31,1,45,1,-8,1,4,13,2,0,43773402
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,1,1,22,1,6,1,6,1,4,11,1,0,43773501
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,0,0,25,1,-8,6,6,-8,3,11,2,0,43773502
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,1,1,24,2,40,1,-8,1,4,9,3,0,43773503
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,0,0,23,1,12,6,6,6,4,9,4,0,43773504
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,0,0,22,1,4,6,6,6,4,11,5,0,43773505
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,0,0,22,1,-8,6,6,-8,4,11,6,0,43773506
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,1,1,22,2,10,1,6,6,4,11,7,0,43773507
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,1,1,22,1,30,1,6,3,4,13,8,0,43773508
703,41039004900,4.10E+11,4.10E+14,437735,18,2018HU0694306,1,1,21,2,9,1,6,4,4,11,9,0,43773509
703,41039004900,4.10E+11,4.10E+14,437736,96,2018HU0924922,1,1,24,2,28,1,-8,1,4,11,1,0,43773601
703,41039004900,4.10E+11,4.10E+14,437736,96,2018HU0924922,1,1,26,1,30,1,-8,1,4,9,2,0,43773602
703,41039004900,4.10E+11,4.10E+14,437737,96,2018HU0924922,1,1,24,2,28,1,-8,1,4,11,1,0,43773701
703,41039004900,4.10E+11,4.10E+14,437737,96,2018HU0924922,1,1,26,1,30,1,-8,1,4,9,2,0,43773702
703,41039004900,4.10E+11,4.10E+14,437738,26,2018HU1003988,0,0,76,1,-8,6,-8,-8,2,11,1,0,43773801
703,41039004900,4.10E+11,4.10E+14,437739,43,2018HU1053779,1,1,21,2,20,1,6,3,4,13,1,0,43773901
703,41039004900,4.10E+11,4.10E+14,437739,43,2018HU1053779,1,1,22,2,20,1,6,3,4,11,2,0,43773902
703,41039004900,4.10E+11,4.10E+14,437739,43,2018HU1053779,1,1,22,2,40,1,6,1,4,11,3,0,43773903
703,41039004900,4.10E+11,4.10E+14,437739,43,2018HU1053779,1,1,23,1,20,1,6,3,4,11,4,0,43773904
703,41039004900,4.10E+11,4.10E+14,437740,133,2019HU0277098,0,0,23,1,-8,6,6,-8,4,13,1,0,43774001
703,41039004900,4.10E+11,4.10E+14,437740,133,2019HU0277098,0,0,22,1,-8,3,6,-8,4,13,2,0,43774002
703,41039004900,4.10E+11,4.10E+14,437740,133,2019HU0277098,0,0,22,1,25,3,6,6,4,13,3,0,43774003
703,41039004900,4.10E+11,4.10E+14,437740,133,2019HU0277098,1,1,22,1,20,1,6,5,4,13,4,0,43774004
703,41039004900,4.10E+11,4.10E+14,437740,133,2019HU0277098,0,0,21,1,40,3,6,5,4,13,5,0,43774005
703,41039004900,4.10E+11,4.10E+14,437741,32,2019HU0623076,0,0,77,1,-8,6,-8,-8,4,4,1,0,43774101
703,41039004900,4.10E+11,4.10E+14,437742,79,2019HU0750240,1,1,47,2,24,1,-8,1,4,10,1,0,43774201
703,41039004900,4.10E+11,4.10E+14,437742,79,2019HU0750240,1,1,60,1,36,1,-8,1,4,13,2,0,43774202
703,41039004900,4.10E+11,4.10E+14,437742,79,2019HU0750240,0,0,23,2,40,3,-8,4,4,10,3,0,43774203
703,41039004900,4.10E+11,4.10E+14,437743,11,2019HU0858089,0,0,65,2,-8,6,-8,-8,4,14,1,0,43774301
703,41039004900,4.10E+11,4.10E+14,437744,43,2020HU0395783,0,0,59,1,12,6,-8,6,4,12,1,0,43774401
703,41039004900,4.10E+11,4.10E+14,437744,43,2020HU0395783,1,1,23,1,15,1,6,4,4,12,2,0,43774402
703,41039004900,4.10E+11,4.10E+14,437745,103,2020HU0913504,0,0,20,2,6,6,6,4,4,9,1,0,43774501
703,41039004900,4.10E+11,4.10E+14,437745,103,2020HU0913504,0,0,20,2,-8,6,6,-8,4,9,2,0,43774502
703,41039004900,4.10E+11,4.10E+14,437745,103,2020HU0913504,0,0,19,2,12,6,6,6,4,9,3,0,43774503
703,41039004900,4.10E+11,4.10E+14,437745,103,2020HU0913504,1,1,19,2,40,1,6,4,4,9,4,0,43774504
703,41039004900,4.10E+11,4.10E+14,437746,65,2021HU0009820,1,1,34,2,50,1,7,1,4,13,1,0,43774601
703,41039004900,4.10E+11,4.10E+14,437746,65,2021HU0009820,1,1,35,1,40,1,-8,1,4,9,2,0,43774602
703,41039004900,4.10E+11,4.10E+14,437747,45,2021HU0105778,1,1,32,1,40,1,-8,1,4,12,1,0,43774701
703,41039004900,4.10E+11,4.10E+14,437747,45,2021HU0105778,1,1,33,2,40,1,-8,1,4,12,2,0,43774702
703,41039004900,4.10E+11,4.10E+14,437748,69,2021HU0197072,0,0,23,1,-8,6,6,-8,4,11,1,0,43774801
703,41039004900,4.10E+11,4.10E+14,437748,69,2021HU0197072,0,0,17,2,-8,6,5,-8,4,7,2,0,43774802
703,41039004900,4.10E+11,4.10E+14,437749,30,2021HU0298828,1,1,20,2,15,1,6,4,4,9,1,0,43774901
703,41039004900,4.10E+11,4.10E+14,437749,30,2021HU0298828,1,1,21,2,15,1,6,1,4,9,2,0,43774902
703,41039004900,4.10E+11,4.10E+14,437749,30,2021HU0298828,1,1,21,2,24,1,6,4,4,11,3,0,43774903
703,41039004900,4.10E+11,4.10E+14,437749,30,2021HU0298828,1,1,21,2,40,1,-8,4,4,9,4,0,43774904
703,41039004900,4.10E+11,4.10E+14,437750,72,2021HU0526115,0,0,59,1,-8,3,-8,-8,4,13,1,0,43775001
703,41039004900,4.10E+11,4.10E+14,437751,57,2021HU0535539,1,1,31,2,40,1,-8,1,4,13,1,0,43775101
703,41039004900,4.10E+11,4.10E+14,437751,57,2021HU0535539,1,1,30,1,30,1,-8,1,4,13,2,0,43775102
703,41039004900,4.10E+11,4.10E+14,437752,73,2022HU0037752,1,1,41,2,60,1,-8,1,4,11,1,0,43775201
703,41039004900,4.10E+11,4.10E+14,437752,73,2022HU0037752,0,0,42,1,-8,6,-8,-8,4,11,2,0,43775202
703,41039004900,4.10E+11,4.10E+14,437752,73,2022HU0037752,1,1,14,1,-8,-8,4,-8,-8,4,3,0,43775203
703,41039004900,4.10E+11,4.10E+14,437753,28,2022HU0477061,1,1,66,2,35,1,-8,1,4,12,1,0,43775301
703,41039004900,4.10E+11,4.10E+14,437754,25,2022HU1122116,1,1,51,1,40,1,-8,1,4,13,1,0,43775401
703,41039004900,4.10E+11,4.10E+14,437755,51,2022HU1338021,1,1,22,1,20,1,6,1,4,13,1,0,43775501
703,41039004900,4.10E+11,4.10E+14,437756,20,2018HU0065274,0,0,46,2,15,3,-8,1,4,13,1,0,43775601
703,41039004900,4.10E+11,4.10E+14,437756,20,2018HU0065274,0,0,16,1,-8,6,5,-8,-8,7,2,0,43775602
703,41039004900,4.10E+11,4.10E+14,437757,42,2018HU0409019,1,1,21,1,40,1,6,1,4,9,1,0,43775701
703,41039004900,4.10E+11,4.10E+14,437757,42,2018HU0409019,1,1,21,2,38,1,6,1,4,9,2,0,43775702
703,41039004900,4.10E+11,4.10E+14,437758,62,2018HU0426748,0,0,20,2,40,6,-8,6,4,4,1,0,43775801
703,41039004900,4.10E+11,4.10E+14,437758,62,2018HU0426748,1,1,0,2,-8,-8,-8,-8,-8,-8,2,0,43775802
703,41039004900,4.10E+11,4.10E+14,437759,96,2018HU0924922,1,1,24,2,28,1,-8,1,4,11,1,0,43775901
703,41039004900,4.10E+11,4.10E+14,437759,96,2018HU0924922,1,1,26,1,30,1,-8,1,4,9,2,0,43775902
703,41039004900,4.10E+11,4.10E+14,437760,96,2018HU0924922,1,1,24,2,28,1,-8,1,4,11,1,0,43776001
703,41039004900,4.10E+11,4.10E+14,437760,96,2018HU0924922,1,1,26,1,30,1,-8,1,4,9,2,0,43776002
703,41039004900,4.10E+11,4.10E+14,437761,26,2018HU1003988,0,0,76,1,-8,6,-8,-8,2,11,1,0,43776101
703,41039004900,4.10E+11,4.10E+14,437762,43,2018HU1053779,1,1,21,2,20,1,6,3,4,13,1,0,43776201
703,41039004900,4.10E+11,4.10E+14,437762,43,2018HU1053779,1,1,22,2,20,1,6,3,4,11,2,0,43776202
703,41039004900,4.10E+11,4.10E+14,437762,43,2018HU1053779,1,1,22,2,40,1,6,1,4,11,3,0,43776203
703,41039004900,4.10E+11,4.10E+14,437762,43,2018HU1053779,1,1,23,1,20,1,6,3,4,11,4,0,43776204
703,41039004900,4.10E+11,4.10E+14,437763,12,2019HU0262199,0,0,66,1,-8,6,-8,-8,4,13,1,0,43776301
703,41039004900,4.10E+11,4.10E+14,437764,133,2019HU0277098,0,0,23,1,-8,6,6,-8,4,13,1,0,43776401
703,41039004900,4.10E+11,4.10E+14,437764,133,2019HU0277098,0,0,22,1,-8,3,6,-8,4,13,2,0,43776402
703,41039004900,4.10E+11,4.10E+14,437764,133,2019HU0277098,0,0,22,1,25,3,6,6,4,13,3,0,43776403
703,41039004900,4.10E+11,4.10E+14,437764,133,2019HU0277098,1,1,22,1,20,1,6,5,4,13,4,0,43776404
703,41039004900,4.10E+11,4.10E+14,437764,133,2019HU0277098,0,0,21,1,40,3,6,5,4,13,5,0,43776405
703,41039004900,4.10E+11,4.10E+14,437765,133,2019HU0277098,0,0,23,1,-8,6,6,-8,4,13,1,0,43776501
703,41039004900,4.10E+11,4.10E+14,437765,133,2019HU0277098,0,0,22,1,-8,3,6,-8,4,13,2,0,43776502
703,41039004900,4.10E+11,4.10E+14,437765,133,2019HU0277098,0,0,22,1,25,3,6,6,4,13,3,0,43776503
703,41039004900,4.10E+11,4.10E+14,437765,133,2019HU0277098,1,1,22,1,20,1,6,5,4,13,4,0,43776504
703,41039004900,4.10E+11,4.10E+14,437765,133,2019HU0277098,0,0,21,1,40,3,6,5,4,13,5,0,43776505
703,41039004900,4.10E+11,4.10E+14,437766,29,2019HU0576091,1,1,22,2,15,1,6,6,4,9,1,0,43776601
703,41039004900,4.10E+11,4.10E+14,437766,29,2019HU0576091,1,1,23,1,40,1,-8,1,4,9,2,0,43776602
703,41039004900,4.10E+11,4.10E+14,437767,79,2019HU0750240,1,1,47,2,24,1,-8,1,4,10,1,0,43776701
703,41039004900,4.10E+11,4.10E+14,437767,79,2019HU0750240,1,1,60,1,36,1,-8,1,4,13,2,0,43776702
703,41039004900,4.10E+11,4.10E+14,437767,79,2019HU0750240,0,0,23,2,40,3,-8,4,4,10,3,0,43776703
703,41039004900,4.10E+11,4.10E+14,437768,11,2019HU0858089,0,0,65,2,-8,6,-8,-8,4,14,1,0,43776801
703,41039004900,4.10E+11,4.10E+14,437769,21,2019HU1084813,1,1,56,2,45,1,-8,1,4,14,1,0,43776901
703,41039004900,4.10E+11,4.10E+14,437769,21,2019HU1084813,0,0,16,1,-8,6,5,-8,-8,6,2,0,43776902
703,41039004900,4.10E+11,4.10E+14,437769,21,2019HU1084813,1,1,14,2,-8,-8,5,-8,-8,4,3,0,43776903
703,41039004900,4.10E+11,4.10E+14,437770,23,2020HU0079578,1,1,22,1,40,1,-8,5,4,13,1,0,43777001
703,41039004900,4.10E+11,4.10E+14,437770,23,2020HU0079578,1,1,22,2,40,1,-8,1,4,13,2,0,43777002
703,41039004900,4.10E+11,4.10E+14,437770,23,2020HU0079578,1,1,22,2,32,1,-8,1,4,13,3,0,43777003
703,41039004900,4.10E+11,4.10E+14,437770,23,2020HU0079578,1,1,22,1,40,1,6,1,4,13,4,0,43777004
703,41039004900,4.10E+11,4.10E+14,437771,52,2020HU0331687,1,1,25,2,40,1,7,1,4,13,1,0,43777101
703,41039004900,4.10E+11,4.10E+14,437772,43,2020HU0395783,0,0,59,1,12,6,-8,6,4,12,1,0,43777201
