household_id,PUMA,TRACT,BG,BLOCK,WGTP,SERIALNO,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,NPF,HUPAC,GQTYPE,MAZ,TAZ
1907213,703,41039003700,410390037002,410390037002004,15,2019GQ0097246,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907214,703,41039003700,410390037002,410390037002004,15,2019GQ0097246,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907215,703,41039003700,410390037002,410390037002004,13,2019GQ0101114,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907216,703,41039003700,410390037002,410390037002004,13,2019GQ0101114,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907217,703,41039003700,410390037002,410390037002004,13,2019GQ0101114,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907218,703,41039003700,410390037002,410390037002004,13,2019GQ0101114,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907219,703,41039003700,410390037002,410390037002004,13,2019GQ0101114,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907220,703,41039003700,410390037002,410390037002004,13,2019GQ0101114,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907221,703,41039003700,410390037002,410390037002004,13,2019GQ0101114,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907222,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907223,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907224,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907225,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907226,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907227,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907228,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907229,703,41039003700,410390037002,410390037002004,13,2019GQ0104494,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907230,703,41039003700,410390037002,410390037002004,14,2019GQ0105245,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907231,703,41039003700,410390037002,410390037002004,14,2019GQ0105245,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907232,703,41039003700,410390037002,410390037002004,14,2019GQ0105245,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907233,703,41039003700,410390037002,410390037002004,15,2019GQ0105450,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907234,703,41039003700,410390037002,410390037002004,15,2019GQ0105450,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907235,703,41039003700,410390037002,410390037002004,15,2019GQ0105450,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907236,703,41039003700,410390037002,410390037002004,15,2019GQ0105450,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907237,703,41039003700,410390037002,410390037002004,11,2019GQ0105869,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907238,703,41039003700,410390037002,410390037002004,11,2019GQ0105869,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907239,703,41039003700,410390037002,410390037002004,11,2019GQ0105869,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907240,703,41039003700,410390037002,410390037002004,14,2019GQ0109155,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907241,703,41039003700,410390037002,410390037002004,14,2019GQ0109155,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907242,703,41039003700,410390037002,410390037002004,14,2019GQ0109155,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907243,703,41039003700,410390037002,410390037002004,14,2019GQ0109155,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907244,703,41039003700,410390037002,410390037002004,14,2019GQ0109155,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907245,703,41039003700,410390037002,410390037002004,10,2019GQ0115141,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907246,703,41039003700,410390037002,410390037002004,13,2019GQ0117399,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907247,703,41039003700,410390037002,410390037002004,13,2019GQ0117399,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907248,703,41039003700,410390037002,410390037002004,13,2019GQ0117399,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907249,703,41039003700,410390037002,410390037002004,13,2019GQ0117399,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907250,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907251,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907252,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907253,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907254,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907255,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907256,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907257,703,41039003700,410390037002,410390037002004,16,2019GQ0117743,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907258,703,41039003700,410390037002,410390037002004,12,2019GQ0120410,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907259,703,41039003700,410390037002,410390037002004,12,2019GQ0120410,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907260,703,41039003700,410390037002,410390037002004,12,2019GQ0120410,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907261,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907262,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907263,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907264,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907265,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907266,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907267,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907268,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907269,703,41039003700,410390037002,410390037002004,13,2019GQ0120738,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907270,703,41039003700,410390037002,410390037002004,4,2019GQ0129646,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907271,703,41039003700,410390037002,410390037002004,4,2019GQ0129646,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907272,703,41039003700,410390037002,410390037002004,16,2019GQ0129834,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907273,703,41039003700,410390037002,410390037002004,16,2019GQ0129834,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907274,703,41039003700,410390037002,410390037002004,16,2019GQ0129834,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907275,703,41039003700,410390037002,410390037002004,16,2019GQ0129834,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907276,703,41039003700,410390037002,410390037002004,16,2019GQ0129834,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907277,703,41039003700,410390037002,410390037002004,16,2019GQ0129834,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907278,703,41039003700,410390037002,410390037002004,10,2019GQ0136744,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907279,703,41039003700,410390037002,410390037002004,10,2019GQ0136744,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907280,703,41039003700,410390037002,410390037002004,7,2019GQ0138678,1,999.0,999,1,,,,1159866,,,,,1,2153,436
1907281,703,41039003700,410390037002,410390037002004,7,2019GQ0141450,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907282,703,41039003700,410390037002,410390037002004,7,2019GQ0141450,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907283,703,41039003700,410390037002,410390037002004,6,2019GQ0142538,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907284,703,41039003700,410390037002,410390037002004,11,2019GQ0143922,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907285,703,41039003700,410390037002,410390037002004,11,2019GQ0143922,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907286,703,41039003700,410390037002,410390037002004,12,2019GQ0146156,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907287,703,41039003700,410390037002,410390037002004,12,2019GQ0146156,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907288,703,41039003700,410390037002,410390037002004,12,2019GQ0146156,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907289,703,41039003700,410390037002,410390037002004,12,2019GQ0146156,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907290,703,41039003700,410390037002,410390037002004,12,2019GQ0146156,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907291,703,41039003700,410390037002,410390037002004,12,2019GQ0146156,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907292,703,41039003700,410390037002,410390037002004,12,2019GQ0146156,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907293,703,41039003700,410390037002,410390037002004,4,2019GQ0147563,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907294,703,41039003700,410390037002,410390037002004,12,2019GQ0147669,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907295,703,41039003700,410390037002,410390037002004,12,2019GQ0147669,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907296,703,41039003700,410390037002,410390037002004,12,2019GQ0147669,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907297,703,41039003700,410390037002,410390037002004,12,2019GQ0147669,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907298,703,41039003700,410390037002,410390037002004,12,2019GQ0147669,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907299,703,41039003700,410390037002,410390037002004,12,2019GQ0147669,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907300,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907301,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907302,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907303,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907304,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907305,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907306,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907307,703,41039003700,410390037002,410390037002004,13,2019GQ0147708,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907308,703,41039003700,410390037002,410390037002004,21,2019GQ0149671,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907309,703,41039003700,410390037002,410390037002004,21,2019GQ0149671,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907310,703,41039003700,410390037002,410390037002004,21,2019GQ0149671,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907311,703,41039003700,410390037002,410390037002004,21,2019GQ0149671,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907312,703,41039003700,410390037002,410390037002004,21,2019GQ0149671,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907313,703,41039003700,410390037002,410390037002004,21,2019GQ0149671,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907314,703,41039003700,410390037002,410390037002004,21,2019GQ0149671,0,999.0,999,1,,,,1159866,,,,,1,2153,436
1907315,703,41039003700,410390037002,410390037002004,2,2020GQ0003488,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907316,703,41039003700,410390037002,410390037002004,11,2020GQ0007078,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907317,703,41039003700,410390037002,410390037002004,11,2020GQ0007078,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907318,703,41039003700,410390037002,410390037002004,15,2020GQ0010061,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907319,703,41039003700,410390037002,410390037002004,15,2020GQ0010061,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907320,703,41039003700,410390037002,410390037002004,15,2020GQ0010061,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907321,703,41039003700,410390037002,410390037002004,15,2020GQ0010061,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907322,703,41039003700,410390037002,410390037002004,15,2020GQ0011781,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907323,703,41039003700,410390037002,410390037002004,15,2020GQ0011781,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907324,703,41039003700,410390037002,410390037002004,15,2020GQ0011781,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907325,703,41039003700,410390037002,410390037002004,15,2020GQ0011781,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907326,703,41039003700,410390037002,410390037002004,15,2020GQ0011781,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907327,703,41039003700,410390037002,410390037002004,15,2020GQ0011781,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907328,703,41039003700,410390037002,410390037002004,15,2020GQ0011781,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907329,703,41039003700,410390037002,410390037002004,2,2020GQ0012435,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907330,703,41039003700,410390037002,410390037002004,13,2020GQ0017887,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907331,703,41039003700,410390037002,410390037002004,13,2020GQ0017887,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907332,703,41039003700,410390037002,410390037002004,13,2020GQ0017887,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907333,703,41039003700,410390037002,410390037002004,13,2020GQ0017887,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907334,703,41039003700,410390037002,410390037002004,13,2020GQ0017887,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907335,703,41039003700,410390037002,410390037002004,14,2020GQ0018706,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907336,703,41039003700,410390037002,410390037002004,14,2020GQ0018706,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907337,703,41039003700,410390037002,410390037002004,14,2020GQ0018706,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907338,703,41039003700,410390037002,410390037002004,11,2020GQ0018860,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907339,703,41039003700,410390037002,410390037002004,11,2020GQ0018860,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907340,703,41039003700,410390037002,410390037002004,13,2020GQ0020681,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907341,703,41039003700,410390037002,410390037002004,13,2020GQ0020681,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907342,703,41039003700,410390037002,410390037002004,13,2020GQ0020681,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907343,703,41039003700,410390037002,410390037002004,13,2020GQ0020681,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907344,703,41039003700,410390037002,410390037002004,13,2020GQ0020681,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907345,703,41039003700,410390037002,410390037002004,16,2020GQ0023288,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907346,703,41039003700,410390037002,410390037002004,16,2020GQ0023288,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907347,703,41039003700,410390037002,410390037002004,16,2020GQ0023288,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907348,703,41039003700,410390037002,410390037002004,16,2020GQ0023288,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907349,703,41039003700,410390037002,410390037002004,16,2020GQ0023288,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907350,703,41039003700,410390037002,410390037002004,16,2020GQ0023288,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907351,703,41039003700,410390037002,410390037002004,16,2020GQ0024459,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907352,703,41039003700,410390037002,410390037002004,16,2020GQ0024459,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907353,703,41039003700,410390037002,410390037002004,16,2020GQ0024459,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907354,703,41039003700,410390037002,410390037002004,16,2020GQ0024459,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907355,703,41039003700,410390037002,410390037002004,16,2020GQ0024459,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907356,703,41039003700,410390037002,410390037002004,16,2020GQ0024459,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907357,703,41039003700,410390037002,410390037002004,11,2020GQ0024763,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907358,703,41039003700,410390037002,410390037002004,11,2020GQ0024763,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907359,703,41039003700,410390037002,410390037002004,11,2020GQ0024763,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907360,703,41039003700,410390037002,410390037002004,11,2020GQ0024763,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907361,703,41039003700,410390037002,410390037002004,8,2020GQ0027283,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907362,703,41039003700,410390037002,410390037002004,8,2020GQ0027283,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907363,703,41039003700,410390037002,410390037002004,8,2020GQ0027283,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907364,703,41039003700,410390037002,410390037002004,8,2020GQ0027283,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907365,703,41039003700,410390037002,410390037002004,7,2020GQ0028672,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907366,703,41039003700,410390037002,410390037002004,7,2020GQ0028672,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907367,703,41039003700,410390037002,410390037002004,10,2020GQ0032172,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907368,703,41039003700,410390037002,410390037002004,10,2020GQ0032172,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907369,703,41039003700,410390037002,410390037002004,10,2020GQ0032172,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907370,703,41039003700,410390037002,410390037002004,10,2020GQ0032172,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907371,703,41039003700,410390037002,410390037002004,15,2020GQ0032388,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907372,703,41039003700,410390037002,410390037002004,15,2020GQ0032388,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907373,703,41039003700,410390037002,410390037002004,15,2020GQ0034587,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907374,703,41039003700,410390037002,410390037002004,15,2020GQ0034587,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907375,703,41039003700,410390037002,410390037002004,15,2020GQ0034587,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907376,703,41039003700,410390037002,410390037002004,15,2020GQ0034587,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907377,703,41039003700,410390037002,410390037002004,15,2020GQ0034790,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907378,703,41039003700,410390037002,410390037002004,15,2020GQ0034790,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907379,703,41039003700,410390037002,410390037002004,15,2020GQ0034790,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907380,703,41039003700,410390037002,410390037002004,15,2020GQ0034790,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907381,703,41039003700,410390037002,410390037002004,11,2020GQ0035393,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907382,703,41039003700,410390037002,410390037002004,15,2020GQ0040921,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907383,703,41039003700,410390037002,410390037002004,15,2020GQ0040921,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907384,703,41039003700,410390037002,410390037002004,15,2020GQ0040921,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907385,703,41039003700,410390037002,410390037002004,15,2020GQ0040921,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907386,703,41039003700,410390037002,410390037002004,13,2020GQ0041578,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907387,703,41039003700,410390037002,410390037002004,13,2020GQ0041578,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907388,703,41039003700,410390037002,410390037002004,13,2020GQ0041578,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907389,703,41039003700,410390037002,410390037002004,3,2020GQ0044909,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907390,703,41039003700,410390037002,410390037002004,3,2020GQ0044909,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907391,703,41039003700,410390037002,410390037002004,2,2020GQ0045756,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907392,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907393,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907394,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907395,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907396,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907397,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907398,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907399,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907400,703,41039003700,410390037002,410390037002004,15,2020GQ0055713,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907401,703,41039003700,410390037002,410390037002004,14,2020GQ0056446,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907402,703,41039003700,410390037002,410390037002004,14,2020GQ0056446,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907403,703,41039003700,410390037002,410390037002004,14,2020GQ0056446,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907404,703,41039003700,410390037002,410390037002004,14,2020GQ0056446,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907405,703,41039003700,410390037002,410390037002004,14,2020GQ0056446,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907406,703,41039003700,410390037002,410390037002004,14,2020GQ0056446,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907407,703,41039003700,410390037002,410390037002004,10,2020GQ0058267,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907408,703,41039003700,410390037002,410390037002004,10,2020GQ0058267,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907409,703,41039003700,410390037002,410390037002004,10,2020GQ0058267,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907410,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907411,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907412,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907413,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907414,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907415,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907416,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907417,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907418,703,41039003700,410390037002,410390037002004,16,2020GQ0058943,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907419,703,41039003700,410390037002,410390037002004,7,2020GQ0070533,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907420,703,41039003700,410390037002,410390037002004,7,2020GQ0070533,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907421,703,41039003700,410390037002,410390037002004,6,2020GQ0075492,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907422,703,41039003700,410390037002,410390037002004,6,2020GQ0075492,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907423,703,41039003700,410390037002,410390037002004,6,2020GQ0075492,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907424,703,41039003700,410390037002,410390037002004,10,2020GQ0077853,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907425,703,41039003700,410390037002,410390037002004,8,2020GQ0085082,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907426,703,41039003700,410390037002,410390037002004,12,2020GQ0089482,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907427,703,41039003700,410390037002,410390037002004,12,2020GQ0089482,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907428,703,41039003700,410390037002,410390037002004,12,2020GQ0089482,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907429,703,41039003700,410390037002,410390037002004,12,2020GQ0089482,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907430,703,41039003700,410390037002,410390037002004,12,2020GQ0089482,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907431,703,41039003700,410390037002,410390037002004,12,2020GQ0089482,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907432,703,41039003700,410390037002,410390037002004,12,2020GQ0090888,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907433,703,41039003700,410390037002,410390037002004,12,2020GQ0090888,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907434,703,41039003700,410390037002,410390037002004,12,2020GQ0090888,0,999.0,999,1,,,,1140108,,,,,1,2153,436
1907435,703,41039003700,410390037002,410390037002004,10,2020GQ0092001,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907436,703,41039003700,410390037002,410390037002004,10,2020GQ0092001,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907437,703,41039003700,410390037002,410390037002004,10,2020GQ0092001,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907438,703,41039003700,410390037002,410390037002004,10,2020GQ0092001,1,999.0,999,1,,,,1140108,,,,,1,2153,436
1907439,703,41039003700,410390037002,410390037002004,16,2020GQ0092591,0,999.0,999,1,,,,1140108,,,,,1,2153,436
