,NO,XCOORD,YCOORD,LINES
1685,55126.0,7640310.186148323,685098.9007428722,"077BReb,077BTeb"
1686,55127.0,7617701.335402665,632494.0649880565,"097TSeb,097TSwb,RCTRlp"
1687,55128.0,7618773.552647101,632951.5905030881,"097TSeb,097TSwb,RCTBlp,RCTRlp"
1688,55129.0,7575251.880103755,689620.8699416529,"046NHeb,046NHwb,048Ceb,048Cwb"
1689,55130.0,7577448.140696273,689736.2949725109,"046NHeb,046NHwb,048Ceb,048Cwb,288HWeb,288HWwb"
1690,55136.0,7631276.64965329,711025.4845508826,"011Reb,011Rwb"
1691,55138.0,7652533.689567374,655812.4571248197,"029LWwb,033MKnb,033MKsb,034LRnb,034LRsb,070Tnb,070Tsb,075CLnw,075CLse,152Meb,152Mwb,291Onb,291Osb"
1692,55139.0,7643889.154078298,677742.5903851001,"038BFnb,038BFsb,045GHib,045GHob,054BHib,054BHob,055Hib,055Hob"
1693,55140.0,7643918.333236656,678164.3546286287,"038BFnb,038BFsb,045GHib,045GHob,054BHib,054BHob,055Hib,055Hob"
1694,55141.0,7606582.179864351,690297.1797942657,"RCBeb,RCBwb"
1695,55142.0,7649259.735219465,638349.7584994282,"035Mnb,035Msb,035MTnb,035MTsb"
1696,55151.0,7658123.459546913,686229.5717590454,"075CLnw,075CLse"
1697,55153.0,7644368.6074372055,685351.4167027466,"002FXDwb,009Pwb,017HBnb,017HBsb,017Hnb,054BHib,291Onb,293Ynb"
1698,55154.0,7644634.858069707,685352.3244045643,"002FXDeb,004Fib,008JNsb,009Peb,017HBsb,017Hsb,035Msb,035MTsb,040TSsb,044CMsb,054BHob,287Ewb,288WRwb,291Osb,292Rwb,293Ynb,293Ysb,C105Asb,C105Xsb"
1699,55155.0,7643170.524441042,685092.5922850901,"077BReb,077BTeb,PSCLP,PSCNSnb"
1700,55157.0,7674742.169984335,685862.1841242689,"015BMeb,015BMwb,015BYeb,015BYwb,022PReb,022PRwb,023SReb,023SRwb,024FReb,024FRwb,025GTeb,025GTwb,087AWeb,087AWwb,287Eeb,292Reb,292Rwb"
1701,55160.0,7825910.451820896,615736.8314735804,MHVSob
1702,55161.0,7825922.951845894,616425.8328515873,"MHEXib,MHEXob,MHVSib,MHVSob"
1703,55165.0,7643841.049782094,682278.010955921,"001Vopm,002FXDeb,004Fib,008JNsb,009Peb,012Bsb,012PTsb,017HBsb,017Hsb,019WGsb,035Msb,035MTsb,040TSsb,044CMsb,054BHob,291Osb,293Ysb,C105Anb,C105Asb,C105Xsb,C164Anb,C164Asb"
1704,55166.0,7643574.603149197,682389.9497798067,"001Viam,002FXDwb,004Fob,008JNnb,009Pwb,012PTnb,017HBnb,017Hnb,019WGnb,035Mnb,035MTnb,040TSnb,044CCnb,044CMnb,054BHib,063WPib,291Onb,293Ynb,C105Pnb,C105Psb,C105Xnb,C164Pnb,C164Psb"
1705,55167.0,7617074.246148485,660533.5191669563,"056SMib,056SMob,076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
1706,55168.0,7681754.405208801,643548.9891978896,"156Meb,156Mwb"
1707,55172.0,7709733.266066527,681195.3501906169,"020BSeb,020BSwb"
1708,55177.0,7638437.328365643,663607.3302426995,"012Bsb,012PTnb,012PTsb,039AHnb,039AHsb,043TMob"
1709,55178.0,7638587.677264976,663717.5751132811,"012Bsb,012PTnb,012PTsb,039AHnb,039AHsb"
1710,55180.0,7632079.787259564,659706.575313051,"043TMib,043TMob"
1711,55183.0,7595775.005250002,698406.7110133315,"052FPnb,052FPsb,052FWnb,052FWsb"
1712,55184.0,7605383.942967879,662456.7197133366,"062Mnb,062Msb"
1713,55188.0,7637583.405862423,674646.690785132,"051VCib,051VCob"
1714,55189.0,7747898.376496748,635826.9234537755,"MHEXob,MHVSob,SAMCeb,SAMEsb,SAMGeb,SAMSlp"
1715,55192.0,7654544.38998877,695832.5062649247,"017HBnb,017HBsb"
1716,55197.0,7615362.892025779,661674.0097479252,"076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb"
1717,55204.0,7641936.311672613,681659.935219783,"006Mob,038BFnb,045GHob,055Hob,058Cib,096TCib,096TMib,PSCLP,PSCNSsb"
1718,55206.0,7672382.677665349,650855.0861100918,CCINlp
1719,55208.0,7605664.608429209,672895.3789906809,"062Mnb,062Msb"
1720,55209.0,7605673.096046186,673177.9716558587,"057FGeb,057FGwb,062Mnb,062Msb"
1721,55210.0,7625813.843127679,638671.6661432415,"037LGeb,037LGwb"
1722,55214.0,7591303.457106908,669578.3238565613,"088Heb,088Hwb"
1723,55215.0,7649183.4358668635,693376.8599536277,"024FReb,024FRwb"
1724,55216.0,7627217.196434383,682603.5505070188,"020BSeb,020BSwb"
1725,55217.0,7641043.324868342,665415.6168135535,"001Viam,001Vopm,012Bsb,012PTnb,012PTsb,039AHsb,043TMib,043TMob,051VBib,051VBob"
1726,55218.0,7641118.223572396,665426.501646359,"001Viam,001Vopm,012Bsb,012PTnb,012PTsb,039AHsb,043TMib,043TMob,051VBib,051VBob"
1727,55220.0,7638262.035017384,663473.6097653124,"012Bsb,012PTnb,012PTsb,043TMob"
1728,55226.0,7695588.155076302,672955.0605100214,"087AWeb,087AWwb"
1729,55228.0,7687063.793527581,688595.060290024,"086Rnb,086Rsb"
1730,55230.0,7660779.1039582025,701240.5231809611,"075CLnw,075CLse,MAClp"
1731,55231.0,7690521.346942688,684339.2772784643,"025GTeb,025GTwb,074Nnb,074Nsb"
1732,55236.0,7656945.691391377,653502.4611048376,"152Meb,152Mwb"
1733,55237.0,7653521.9190438315,688452.9028057266,"017HBnb,017HBsb,070Tnb,070Tsb,077BReb,077BRwb,077BTeb,077BTwb"
1734,55238.0,7638751.052135105,688478.6087197912,"015BMeb,015BMwb,015BYeb,015BYwb,024FReb,077BReb,077BRwb,077BTeb,077BTwb"
1735,55239.0,7531776.849253693,685945.0077899352,"057FGeb,057FGwb,RCGWlp"
1736,55243.0,7656582.973965936,702233.3754666605,"070Tsb,075CLnw,075CLse"
1737,55244.0,7704749.454398899,684518.2617364272,"025GTeb,025GTwb"
1738,55251.0,7660905.462810917,665211.4481228085,"071PCnb,071PCsb"
1739,55253.0,7663430.955461901,649475.8242515618,"029LWeb,029LWwb"
1740,55259.0,7666041.237782465,629919.6774392709,"079COsb,CCCCsb"
1741,55260.0,7641615.009630013,687433.6707672568,PSCNSnb
1742,55264.0,7640832.773766457,684391.0093056619,"015BMwb,015BYwb,018HSlp,020BSeb,020BSwb,024FRwb,026TNib"
1743,55266.0,7556812.313624616,685717.4714348563,"057FGeb,057FGwb"
1744,55267.0,7607124.720049436,680475.543650998,"059Web,059Wwb"
1745,55272.0,7612855.625711242,671881.5437629942,"053AAam,053AApm,054BHib,054BHob"
1746,55274.0,7645141.590283174,685657.8713156595,"004Fib,008JNsb,035Msb,035MTsb,040TSsb,044CMsb,077BRwb,077BTwb,287Ewb,288WRwb,292Rwb,293Ynb,293Ysb,C105Asb,C105Xsb"
1747,55281.0,7644120.166940329,685352.1297041682,"017HBsb,293Ynb,C164Pnb"
1748,55282.0,7644119.135238263,685611.610123121,"017HBsb,077BRwb,077BTwb,293Ynb,C164Pnb"
1749,55283.0,7667964.144528281,645823.6480471995,"029LWeb,029LWwb,031Wnb,031Wsb"
1750,55287.0,7614791.729583449,670765.0415300069,"053AAam,053AApm"
1751,55288.0,7616738.952977895,670727.0292539712,"053AAam,053AApm"
1752,55289.0,7622776.215352421,637632.1271641604,"RCKeb,RCKwb"
1753,55297.0,7652862.780325554,685411.3199225537,"012PTnb,012PTsb,019WGnb,019WGsb"
1754,55300.0,7661055.95761191,624168.2015363129,"033MKnb,033MKsb,CA99Xoc,CA99Xow,CCCCsb,CCOClp"
1755,55301.0,7660904.325808644,624398.5373969686,"CA99Xco,CA99Xwo"
1756,55305.0,7609041.954883903,672579.7470594139,"057FGeb,057FGwb"
1757,55307.0,7602873.3844467625,688135.7185713354,"048Ceb,048Cwb"
1758,55308.0,7717801.140802276,690236.9060737231,"077BReb,077BTeb,081Knb"
1759,55309.0,7717415.412730819,690271.1981423057,"077BRwb,077BTwb,081Knb,081Ksb"
1760,55312.0,7654554.18480836,698494.6982893103,"017HBnb,017HBsb"
1761,55314.0,7670009.371718734,605652.9291057729,"SCCCnb,SCCCsb"
1762,55317.0,7653548.5005969945,674573.0364459772,"010Heb,010Hwb"
1763,55324.0,7651212.953225896,691067.3604346352,"008JNnb,008JNsb"
1764,55326.0,7680188.085076164,691190.3619806386,"073FPnb,073FPsb"
1765,55327.0,7680204.06290812,691432.8577656214,"073FPnb,073FPsb"
1766,55328.0,7648796.800293593,679983.1108661297,"010Heb,010Hwb"
1767,55329.0,7640494.280988557,577696.3553926199,SCCAlp
1768,55330.0,7668411.882123754,633005.8532116133,079COnb
1769,55331.0,7679929.681059352,684562.9901258913,"025GTeb,025GTwb,073FPnb,073FPsb"
1770,55333.0,7642143.597987185,686910.3363205816,PSCNSsb
1771,55334.0,7642394.013388022,686909.3784186682,PSCNSsb
1772,55338.0,7670359.166218327,674262.0820240793,"009Peb,009Pwb"
1773,55340.0,7582374.168748331,677312.7858254809,"057FGeb,057FGwb"
1774,55342.0,7669530.112460218,627740.9912818925,"034LRnb,034LRsb"
1775,55343.0,7649768.256536503,678126.2826524754,070Tsb
1776,55346.0,7602797.822595638,671379.8508595946,"052FPnb,052FPsb,052FWnb,052FWsb"
1777,55347.0,7635646.27539254,649978.8667576343,"038BFnb,038BFsb,078BLeb,078BLwb,078TLeb,078TLwb"
1778,55351.0,7645645.081790156,685093.6815872724,"004Fob,008JNnb,016FSob,035Mnb,035MTnb,040TSnb,044CMnb,077BReb,077BTeb,287Eeb,288WReb,292Reb,293Ynb,C105Pnb,C105Xnb"
1779,55356.0,7625490.555181105,653034.1355681721,"078BLeb,078BLwb,078TLeb,078TLwb"
1780,55359.0,7639212.276356632,689397.9762208038,"024FReb,024FRwb,026TNib"
1781,55360.0,7626919.868439728,653365.8742316616,"078BLeb,078BLwb,078TLeb,078TLwb"
1782,55361.0,7666586.305972604,640167.9025357217,"031Wnb,031Wsb"
1783,55363.0,7665819.576939149,698210.9419218019,"072Knb,072Ksb,MAClp"
1784,55364.0,7676894.4006887935,695247.3954947162,"073FPnb,073FPsb"
1785,55365.0,7675851.193602383,695277.033453979,"073FPnb,073FPsb,MAClp"
1786,55366.0,7659127.86375572,661679.586959087,"034LRnb,034LRsb,075CLnw,075CLse"
1787,55367.0,7675588.601277196,699555.5016109188,"292Reb,292Rwb,MAClp"
1788,55368.0,7631353.4836069625,707088.9874778833,"075CLnw,075CLse"
1789,55378.0,7663678.952157899,632425.8862516755,"034LRnb,034LRsb"
1790,55379.0,7669582.319864634,613920.1514402028,"CCESeb,CCESwb"
1791,55380.0,7695625.703251401,674800.2632004407,"087AWeb,087AWwb"
1792,55382.0,7644659.771619537,690401.229902373,"035Mnb,035Msb,035MTnb,035MTsb,040RSnb,040RSsb,040TSnb,040TSsb,293Ynb,293Ysb"
1793,55383.0,7648646.167292573,655996.3555962598,"035Mnb,035Msb,035MTsb"
1794,55389.0,7703399.096598189,686650.0046999275,"077BReb,077BRwb,077BTeb,077BTwb"
1795,55391.0,7668661.845923684,658945.0635900332,"072Knb,072Ksb"
1796,55402.0,7648307.2718145335,689630.7411613988,"006Mib,006Mob"
1797,55403.0,7662096.960593916,630078.2113563283,"031Wnb,031Wsb,032OFnb,032OFsb,033MKnb,033MKsb,034LRnb,034LRsb"
1798,55404.0,7648249.555099103,687807.1388141834,006Mib
1799,55405.0,7648261.419222828,688069.062038042,006Mib
1800,55406.0,7701993.0879861675,673356.0167119447,"009Peb,009Pwb"
1801,55407.0,7661916.477332946,630807.8993157153,"033MKnb,033MKsb"
1802,55408.0,7650008.9988179905,677519.3673386545,"002FXDeb,002FXDwb,010Heb,010Hwb,070Tnb,070Tsb"
1803,55414.0,7631447.951295894,710451.2304023759,"011Reb,011Rwb"
1804,55415.0,7638484.405882006,668074.7887163091,"054BHib,054BHob,056SMib,056SMob"
1805,55416.0,7638458.326980637,668078.1179377651,"054BHib,054BHob,056SMib,056SMob"
1806,55418.0,7673192.04008407,676741.3639826447,"002FXDeb,002FXDwb"
1807,55420.0,7619899.494698982,635170.7310413753,RCTRlp
1808,55422.0,7650273.767547532,685938.2299763676,"070Tnb,070Tsb,287Eeb,292Reb"
1809,55423.0,7629049.458098912,683456.5669130564,"020BSeb,020BSwb"
1810,55424.0,7548269.896539785,686029.3720586442,057FGeb
1811,55426.0,7650526.057952107,672207.2279143857,"019WGnb,019WGsb,070Tnb,070Tsb"
1812,55428.0,7644378.1924563795,717243.4596868041,"006Mib,006Mob,C060nb"
1813,55430.0,7610071.882143755,639519.0377379777,RCKeb
1814,55431.0,7644107.373814741,680764.8627296452,"038BFsb,045GHob,055Hob,058Cib,096TCob,096TMob"
1815,55432.0,7643851.192202378,680871.2356424027,"038BFsb,045GHob,055Hob,058Cib,096TCob,096TMob"
1816,55434.0,7634655.840011669,705237.8352755877,"075CLnw,075CLse"
1817,55437.0,7619761.867023723,671626.4836528811,"054BHib,054BHob"
1818,55438.0,7680030.117460225,648560.9098217349,"155Seb,155Swb,SAMCeb,SAMCwb"
1819,55439.0,7654380.333560657,681624.1244481568,"015BCeb,015BCwb,015BMeb,015BMwb,015BYeb,015BYwb"
1820,55440.0,7645618.998937992,711142.1544842165,"006Mib,006Mob"
1821,55441.0,7645928.816257623,711302.3127045345,"006Mib,006Mob"
1822,55442.0,7653386.537973066,685692.5374849963,"012PTnb,012PTsb"
1823,55443.0,7647446.321692637,687047.426394767,"008JNnb,008JNsb,077BReb,077BRwb,077BTeb,077BTwb,287Eeb,287Ewb,292Reb,292Rwb"
1824,55444.0,7647705.920411834,687042.1724842638,"008JNnb,008JNsb,077BReb,077BRwb,077BTeb,077BTwb,287Eeb,287Ewb,292Reb,292Rwb"
1825,55445.0,7643578.4026568,698776.3175525453,"072Knb,072Ksb"
1826,55446.0,7658177.860355713,688360.3318205719,"077BRwb,077BTwb"
1827,55448.0,7645702.638105268,683200.5175009486,016FSib
1828,55452.0,7639791.905109307,685873.6708608032,"077BReb,077BRwb,077BTeb,077BTwb"
1829,55453.0,7643613.053826102,687895.2120903406,"016FSib,016FSob"
1830,55454.0,7639789.615758253,684493.4263348487,"015BMeb,015BMwb,015BYeb,015BYwb,018HSlp,020BSeb,020BSwb"
1831,55455.0,7648418.884837763,684930.7235613486,"006Mob,PSCLP"
1832,55460.0,7672568.87303774,667413.8323275838,"010Heb,014Heb,073FPsb,086Rsb"
1833,55465.0,7646748.818597632,700071.3029425216,"044CMnb,044CMsb"
1834,55474.0,7564236.985673964,689657.2518144201,"046NHeb,046NHwb,RCWeb,RCWwb"
1835,55475.0,7644549.642699277,681150.9811018807,"006Mob,010Heb,014Heb"
1836,55476.0,7620426.836653669,633753.1153061546,"076HMnb,076HMsb,076HOnb,076HOsb,097TSwb,RCTBlp,RCTRlp"
1837,55477.0,7707425.080150151,675974.9287497663,"082SGeb,082SGwb"
1838,55478.0,7659028.759057512,690872.7798454771,"075CLnw,075CLse"
1839,55481.0,7661627.705755406,631410.4183207413,"033MKnb,033MKsb"
1840,55482.0,7672892.595385185,640817.2772344647,CCINlp
1841,55484.0,7653602.88770577,681650.5450010066,"015BCeb,015BCwb,015BMeb,015BMwb,015BYeb,015BYwb"
1842,55497.0,7715465.770531533,686349.3835986836,"025GTeb,025GTwb,081Knb,081Ksb"
1843,55498.0,7716210.902321801,687238.6378771948,"081Knb,081Ksb"
1844,55500.0,7642613.023426041,698808.390316689,"072Knb,072Ksb"
1845,55502.0,7601037.41627482,628941.1119821268,"094TSnb,094TSsb,097TSeb,097TSwb"
1846,55505.0,7645647.686407537,663322.1026375028,"035Mnb,035Msb,040TSnb"
1847,55509.0,7697886.019572033,681504.6409091946,"020BSeb,020BSwb,287Eeb,287Ewb,287Geb"
1848,55511.0,7667329.2846585605,687545.7750914613,"077BReb,077BRwb,077BTeb,077BTwb,287Ewb,292Rwb"
1849,55512.0,7666330.813361618,669132.7246653613,"010Heb,010Hwb"
1850,55513.0,7617274.273248542,649987.3350745828,"045GHib,045GHob,094TSnb,094TSsb"
1851,55515.0,7662800.829001653,703284.053068016,MAClp
1852,55517.0,7642123.667847325,684315.1184301389,"020BSeb,020BSwb"
1853,55518.0,7613359.697119386,686526.5649530393,"062Mnb,062Msb"
1854,55519.0,7660940.011380013,677391.7506834103,"002FXDeb,002FXDwb,014Heb,014Hwb"
1855,55520.0,7661219.188438369,677389.3696786605,"002FXDeb,002FXDwb"
1856,55522.0,7635006.470912932,706825.6716512569,"035Mnb,035Msb,035MTnb,035MTsb"
1857,55524.0,7569095.373190737,686041.7751834681,"047HWeb,047HWwb,288HWeb,288HWwb"
1858,55526.0,7647103.0616061175,692888.6946772912,"004Fob,024FReb,044CMnb"
1859,55527.0,7595724.254648503,696690.7669814483,"052FPnb,052FPsb,052FWnb,052FWsb"
1860,55529.0,7689830.294560581,695737.5982751099,"074Nnb,074Nsb,087AWeb,087AWwb"
1861,55535.0,7656573.055846106,701797.1870942819,"070Tnb,070Tsb,075CLnw,075CLse"
1862,55536.0,7679485.090770173,668870.7424413904,"010Heb,010Hwb,017HBnb,017Hnb,073FPnb,073FPsb"
1863,55544.0,7662185.724371441,625461.0509220154,"032OFsb,034LRnb,034LRsb,CCOClp"
1864,55545.0,7662034.455668903,625576.8916536962,"031Wnb,031Wsb,032OFnb,032OFsb,033MKnb,033MKsb,035Mnb,035Msb,035MTnb,035MTsb,076HOnb,076HOsb,CCCCsb,CCOClp"
1865,55546.0,7618147.978795952,657487.1682742462,"076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb"
1866,55550.0,7695305.585811162,676262.700325304,"002FXDeb,002FXDwb"
1867,55555.0,7669474.994649985,688819.7489394152,"072Knb,072Ksb"
1868,55556.0,7636797.16163691,662335.2452070933,"012Bsb,012PTnb,012PTsb,043TMib,043TMob"
1869,55560.0,7643170.524441038,684312.9901258913,"020BSeb,020BSwb,PSCLP,PSCNSnb"
1870,55562.0,7680299.776899546,693811.5266229694,"022PReb,022PRwb,073FPnb,073FPsb"
1871,55563.0,7680325.624251243,694504.2357083913,"073FPnb,073FPsb"
1872,55565.0,7648763.701927393,703946.5675930409,"006Mib,006Mob,008JNnb,008JNsb,075CLnw,075CLse"
1873,55566.0,7639793.389387206,686914.7572496799,"077BReb,077BRwb,077BTeb,077BTwb,PSCNSsb"
1874,55567.0,7646846.803493599,695738.8087775321,044CMsb
1875,55568.0,7620715.366730727,653958.2700164422,043TMib
1876,55571.0,7675711.4817229565,682017.1859342849,020BSwb
1877,55572.0,7676040.951581894,682009.1397181873,020BSwb
1878,55574.0,7617463.771127534,655579.990659891,"043TMob,076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
1879,55575.0,7617631.352562697,655838.8708776563,"043TMob,076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
1880,55578.0,7563652.785505564,685577.6044551054,057FGwb
1881,55579.0,7665084.866469725,656356.4740128543,"033MKnb,033MKsb,071PCnb,071PCsb"
1882,55581.0,7648512.046324083,687801.4966028878,"006Mob,PSCLP"
1883,55584.0,7640855.781711552,656518.1130361297,"038BFnb,038BFsb,039AHnb,039AHsb"
1884,55587.0,7648988.422576838,620699.0577980154,"153Snb,153Ssb"
1885,55590.0,7563763.939727874,713122.7680454459,"RCWeb,RCWwb"
1886,55591.0,7646028.004856003,688228.2098563253,"017HBnb,017HBsb,C164Pnb,PSCLP"
1887,55592.0,7622552.29800459,714403.4976069025,"044CMnb,044CMsb,075CLnw,075CLse"
1888,55594.0,7651318.046536086,663206.2477124075,"070Tnb,070Tsb,291Onb"
1889,55596.0,7675086.614673221,680877.3606546426,"015BMeb,015BMwb,015BYeb,015BYwb"
1890,55600.0,7684752.710005413,693975.4001507257,"022PReb,022PRwb"
1891,55602.0,7674632.1428642785,683362.8591256298,"015BMeb,015BMwb,015BYeb,015BYwb,020BSeb,020BSwb,287Eeb,287Ewb,287Geb"
1892,55603.0,7648781.94246262,650672.5446815342,"035Mnb,035Msb,035MTsb"
1893,55610.0,7648343.671587337,682341.063482039,"006Mob,PSCLP"
1894,55611.0,7669284.901469795,682219.8903396811,"015BCwb,015BMwb,015BYwb,072Knb,072Ksb"
1895,55614.0,7612474.224948441,671917.9438357992,"053AAam,053AApm,054BHib,054BHob"
1896,55617.0,7612147.905595801,668228.5391569937,"053AAam,053AApm,078BLeb,078BLwb,088Heb,088Hwb"
1897,55618.0,7644676.818159643,663975.9792437128,035MTnb
1898,55619.0,7566798.53819707,684976.3591526354,"047HWeb,048Ceb,057FGeb"
1899,55620.0,7566334.804069602,684999.5143989437,"047HWeb,048Ceb,057FGeb"
1900,55621.0,7533039.608079207,687632.686465295,"RCWeb,RCWwb"
1901,55623.0,7723057.705315402,649341.6269831653,"SAMCeb,SAMCwb"
1902,55626.0,7668631.415162821,655580.3507606033,"033MKnb,033MKsb,071PCnb,071PCsb,072Knb,072Ksb"
1903,55627.0,7668640.865881727,655939.0437780067,"033MKnb,033MKsb,071PCnb,071PCsb,072Knb,072Ksb"
1904,55628.0,7637641.199882391,589622.8134455394,"CA99Xco,CA99Xoc,CA99Xow,CA99Xwo,CAlp,SCCAlp"
1905,55629.0,7595407.03871407,684837.5233749581,"047HWeb,047HWwb,047OWeb,047OWwb,052FPnb,052FPsb,052FWnb,052FWsb,059Web,059Wwb"
1906,55634.0,7687791.452082896,673630.0696600494,"009Peb,009Pwb"
1907,55643.0,7648485.178670348,687016.4934329028,"006Mob,PSCLP"
1908,55646.0,7686624.68514936,674095.7471914105,"009Peb,009Pwb,086Rnb,086Rsb"
1909,55651.0,7643772.7819455555,682876.6313531789,"001Viam,002FXDwb,004Fob,008JNnb,009Pwb,012PTnb,017HBnb,017Hnb,019WGnb,035Mnb,035MTnb,040TSnb,044CCnb,044CMnb,054BHib,063WPob,287Ewb,288WRwb,291Onb,292Rwb,293Ynb,C105Pnb,C105Psb,C105Xnb,C164Pnb,C164Psb"
1910,55653.0,7642575.969851935,679989.9634798495,"001Viam,002FXDwb,008JNnb,009Pwb,017HBnb,017Hnb,019WGnb,035Mnb,035MTnb,040TSnb,044CCnb,044CMnb,054BHib,291Onb,C105Psb,C164Psb"
1911,55654.0,7656564.898929788,701504.208008338,"070Tnb,070Tsb"
1912,55656.0,7638231.152962299,696651.4832028885,"040RSsb,040TSsb,072Ksb"
1913,55657.0,7638358.546617083,696782.9591658345,"040RSnb,040TSnb,072Knb"
1914,55658.0,7595372.768645529,683728.4091567217,"047HWeb,047HWwb,047OWeb,047OWwb,052FPnb,052FPsb,052FWnb,052FWsb,059Web,059Wwb,088Heb,088Hwb,288HWeb,288HWwb,288WReb,288WRwb"
1915,55660.0,7530415.060830115,686549.9730998646,RCGWlp
1916,55664.0,7648095.857167964,649638.5866517745,"035Mnb,035Msb,035MTsb"
1917,55665.0,7595148.142596279,673655.8619116346,"052FPnb,052FPsb,052FWnb,052FWsb"
1918,55668.0,7647910.557121107,707544.4913889096,006Mib
1919,55669.0,7618877.707655406,651070.9388417944,"012PTnb,045GHib,045GHob,094TSnb,094TSsb"
1920,55672.0,7661267.268234532,666630.1834602861,"019WGnb,019WGsb,071PCnb,071PCsb"
1921,55673.0,7583419.242738478,690074.0568480314,"048Ceb,048Cwb"
1922,55675.0,7625629.941759877,671418.2828364646,"054BHib,054BHob,056SMib,056SMob"
1923,55676.0,7599001.116602226,628099.9923998959,"094TSnb,094TSsb,097TSeb"
1924,55677.0,7666412.8933257805,650730.9030617122,"034LRnb,034LRsb,152Meb,152Mwb"
1925,55679.0,7678431.799963593,676523.2171463394,"002FXDeb,002FXDwb"
1926,55680.0,7660813.2322264565,675067.7218353477,"014Heb,014Hwb"
1927,55682.0,7664598.929197849,563281.3265625493,"SCCAlp,SCCCnb,SCCCsb"
1928,55687.0,7638757.433938705,689508.3607195354,"015BMeb,015BMwb,015BYeb,015BYwb,024FReb,024FRwb,026TNib,026TNob,077BReb,077BRwb,077BTeb,077BTwb"
1929,55689.0,7670379.116458227,676885.5077709252,"002FXDeb,002FXDwb"
1930,55693.0,7639586.163943099,636981.8466219228,"153Snb,153Ssb"
1931,55694.0,7592853.785707566,683147.966295837,"088Heb,088Hwb,288HWeb,288HWwb"
1932,55696.0,7708353.752207499,673569.2242383496,"081Knb,081Ksb,082SGeb,082SGwb,084PVam,084PVpm,SAMGeb,SAMGwb"
1933,55698.0,7669281.384162763,678298.1617962373,"072Knb,072Ksb"
1934,55699.0,7656416.848533687,696264.3480286069,"070Tnb,070Tsb"
1935,55700.0,7731759.86351972,625427.1508542099,"SAMEnb,SAMEsb"
1936,55701.0,7672678.745657485,646316.0437319942,CCINlp
1937,55702.0,7710456.720913437,600556.8011135125,"CCESeb,CCESwb"
1938,55704.0,7620806.402812798,652483.8618676411,"012Bsb,012PTnb,012PTsb,043TMib,043TMob"
1939,55705.0,7620777.139554274,652665.6827312933,043TMib
1940,55709.0,7643829.755787581,676880.8349193644,"038BFnb,038BFsb,045GHib,045GHob,054BHib,054BHob,055Hib,055Hob"
1941,55710.0,7538918.83503766,687151.9082037309,RCGElp
1942,55711.0,7644015.308930613,701404.4525088172,"044CMnb,044CMsb"
1943,55715.0,7644987.230074453,689667.3640346352,"035Mnb,035Msb,035MTnb,035MTsb,040RSnb,040RSsb,040TSnb,040TSsb,293Ynb,293Ysb"
1944,55716.0,7714238.300676592,675886.0031719222,"020BSeb,020BSwb"
1945,55720.0,7704374.3227486415,673310.4950209059,"009Peb,009Pwb"
1946,55721.0,7534577.828362072,696596.7210899437,RCWwb
1947,55723.0,7636423.282115881,684845.7427833511,"018HSlp,020BSeb,020BSwb"
1948,55724.0,7647174.377148747,687055.4085107321,"004Fib,004Fob,008JNnb,008JNsb,040RSsb,040TSsb,044CMnb,044CMsb,077BReb,077BRwb,077BTeb,077BTwb,287Eeb,287Ewb,292Reb,292Rwb,C105Asb,C105Pnb,C105Xnb,C105Xsb"
1949,55725.0,7616284.170568334,648979.1625582412,"094TSnb,094TSsb"
1950,55726.0,7616474.5766491415,649230.2342603765,"094TSnb,094TSsb"
